,Name,Tweet
1376,Hillary Clinton,"If you believe in a better, stronger, fairer America:Vote. https://t.co/3TKJ4H68Kz"
1377,Hillary Clinton,"""That reporter and I have the same condition. When Mr. Trump made fun of him, that hurt my feelings."""
1378,Hillary Clinton,Ask yourself: Is this man fit to be the next president of the United States?
1379,Hillary Clinton,"""I'm with her!"" —@Beyonce"
1380,Hillary Clinton,"""Ohio, we are on the doorsteps of history.I'm here tonight because respect matters."" —@S_C_"
1381,Hillary Clinton,"""We have to vote. The world looks to us as a progressive country that leads change."" —@Beyonce…"
1382,Hillary Clinton,"""Less than 100 years ago, women did not have the right to vote. Look how far we’ve come.” —@Beyonce"
1383,Hillary Clinton,.@Beyonce &amp;@S_C_ &amp;Hillary &amp;You?https://t.co/3TKJ4H68Kz
1384,Hillary Clinton,"With just 4 days until Election Day, Hillary is in Ohio with @S_C_, @ChanceTheRapper, @JColeNC, &amp; more. Watch live:"
1385,Hillary Clinton,Don't let this man become your next president: https://t.co/3TKJ4HnJC7
1386,Hillary Clinton,“27 million are ready to put up a fight and not be intimidated by hatred and spite.” https://t.co/3TKJ4H68Kz
1387,Hillary Clinton,"For 30 years, @JoeBiden has known Hillary as a public servant, global leader, and friend. Here's why he's with her:"
1388,Hillary Clinton,The progress we’ve made under @POTUS is on the line. We owe it to our kids to get out and vote:…
1389,Hillary Clinton,We’ve got to take on discrimination &amp; bigotry.We can’t accept as normal what we’re seeing across this country because of Trump’s campaign.
1390,Hillary Clinton,"“If he doesn’t respect all Americans now, how can we trust him to serve all Americans in the future?” —Hillary on Trump"
1391,Hillary Clinton,The presidency doesn’t change who you are—it reveals who you are. And we’ve seen all we need to of Donald Trump.
1392,Hillary Clinton,It’s on all of us to pay it forward—to make sure every kid in every zip code can get ahead.
1393,Hillary Clinton,"“I believe that we should have a confident, optimistic, inclusive vision of where we’re going and how we’re going to get there.” —Hillary"
1394,Hillary Clinton,Join Hillary live in Detroit just 4 days from Election Day:
1395,Hillary Clinton,First lady of ArkansasFirst lady of the United StatesSenatorSecretary of statePresident? That's up to you:…
1396,Hillary Clinton,"""I sorta get away with things like that."" —Donald Trump, on bursting into Miss Universe pageant dressing rooms"
1397,Hillary Clinton,"""You are the change makers, the path breakers, and the ground shakers. You are proof that Black Girl Magic is real.…"
1398,Hillary Clinton,We can’t.
1399,Hillary Clinton,We're on track to having the biggest voter turnout in American history.Be a part of it and make a plan to vote:
1400,Hillary Clinton,"We’re going to make public colleges and universities tuition-free for families making less than $125,000 a year."
1401,Hillary Clinton,"""Don’t you think it’s finally time to guarantee equal pay for women?” —Hillary in Pittsburgh"
1402,Hillary Clinton,"“I will do everything I can to get incomes rising again for hardworking people…you deserve to be part of a growing, thriving middle class.”"
1403,Hillary Clinton,Trump wants to give the biggest tax breaks in history to the super-wealthy and raise taxes on the middle class.We can't afford that.
1404,Hillary Clinton,Think about what it would mean to entrust the nuclear codes to someone who lashes out at anyone who challenges him.
1405,Hillary Clinton,"""If you elect me on Tuesday, that’s the kind of president I will be: listening, working, finding common ground.”"
1406,Hillary Clinton,"With just 4 days left, join Hillary and @MCuban as they get out the vote in Pittsburgh:"
1407,Hillary Clinton,The decision we make in four days will affect our country for decades. https://t.co/3TKJ4H68KzRT this if you agre…
1408,Hillary Clinton,"Will Ferrell: comedian, actor, just your average millennial."
1409,Hillary Clinton,Progress is on the ballot: https://t.co/3TKJ4H68Kz
1410,Hillary Clinton,"""Stand up and reject cynicism. Stand up and reject fear. Choose hope.Choose hope.Choose hope.Choose hope.Ch…"
1411,Hillary Clinton,Make sure Trump isn't rewarded for running the most divisive campaign in history: https://t.co/3TKJ4H68Kz
1412,Hillary Clinton,"""I'm also honored to have the greatest temperament that anybody has."" —Donald TrumpAbout that:"
1413,Hillary Clinton,Imagine a president who said all of these things.
1414,Hillary Clinton,The Central Park Five were exonerated. What does it say about Trump that he thinks they should still be in prison?
1415,Hillary Clinton,More than 31 million Americans have already voted.Be a part of this:
1416,Hillary Clinton,This election isn’t just about who Trump is—it’s about who WE are.Are you ready to vote?
1417,Hillary Clinton,Get out and vote.Get everybody you know to vote.This is one of the most consequential elections in our lifetimes.
1418,Hillary Clinton,"""We know that America is big-hearted, not small-minded. We want to lift people up, not tear each other down.” —Hillary"
1419,Hillary Clinton,"""Are we going to build a better, stronger America—or are we going to fear each other, and fear our future?"" —Hillary"
1420,Hillary Clinton,"""Come January 20, America will have a new president. ... The question is, what kind of change are we going to see?"" —Hillary"
1421,Hillary Clinton,"“If you elect me next Tuesday, that is the kind of president I will be.” https://t.co/3TKJ4H68Kz"
1422,Hillary Clinton,"""Everything I’ve done started by listening to people…working to bring people together, to find common ground.” —Hillary in North Carolina"
1423,Hillary Clinton,Join Hillary on the trail in North Carolina with @BernieSanders and @Pharrell.
1424,Hillary Clinton,.@FLOTUS is with her. Are you? https://t.co/gGLS6SO7sf
1425,Hillary Clinton,"""I don’t believe we’re at our best when we stoke fear about each other.” —HillaryMake a plan to vote if you agree:"
1426,Hillary Clinton,"We are all safer when everyone has respect for the law, and everyone is respected by the law."
1427,Hillary Clinton,"Across America, people are rejecting Trump’s dark vision for one that is hopeful and inclusive and unifying."
1428,Hillary Clinton,Donald—his father Fred—and their entire company were sued by @TheJusticeDept for discriminating against African Americans and Latinos.
1429,Hillary Clinton,"""I truly believe that you deserve a candidate you can vote for, not just someone to vote against.” —Hillary"
1430,Hillary Clinton,"With just 5 days until Election Day, watch Hillary speak live in North Carolina:"
1431,Hillary Clinton,"""I was denied an apartment in the Trump buildings based on the color of my skin.""This is Mae Wiggins's story:"
1432,Hillary Clinton,Don’t miss out! Join them: https://t.co/3TKJ4H68Kz
1433,Hillary Clinton,🤔
1434,Hillary Clinton,Trump has built his campaign on demonizing Latinos and immigrants.Latino voters have the power to stop him. Vote:…
1435,Hillary Clinton,Donald Trump just got one of his only newspaper endorsements of this election...from the Ku Klux Klan.
1436,Hillary Clinton,"""The reporter and I have the same condition. When Mr. Trump made fun of him, that hurt my feelings."""
1437,Hillary Clinton,"""I'm casting my vote early for Hillary Clinton, and I urge you to vote early for Hillary, too."" —@FLOTUS"
1438,Hillary Clinton,"They did it! 108 years later and the drought is finally over. Way to make history, @Cubs. #FlyTheW -H"
1439,Hillary Clinton,"""More than 31 million people have already voted early."" —HillaryJoin them →"
1440,Hillary Clinton,"""About half of the people he wants to deport—they’ve paid more taxes than Donald Trump has paid.” —Hillary in Arizona"
1441,Hillary Clinton,"We know that America is big-hearted, not small-minded. We want to lift people up, not tear each other down."
1442,Hillary Clinton,"""Even if you’re not for me, I promise, I will be for you as your president.” —Hillary in Arizona"
1443,Hillary Clinton,"Last week, Sheriff Joe Arpaio was charged with contempt of court for racially profiling Latinos.Donald Trump supports him."
1444,Hillary Clinton,6 days until the most important election of our lifetimes. https://t.co/3TKJ4H68KzJoin Hillary live in Arizona →
1445,Hillary Clinton,The perpetrators who set the Hopewell M.B. Church in MS on fire must be brought to justice. This kind of hate has no place in America. -H
1446,Hillary Clinton,Sign up for the chance to join Hillary on Election Night in NYC—and bring a guest! We'll take care of the details:
1447,Hillary Clinton,"""I know it seems a little odd for someone running for president to say we need more love and kindness in America."""
1448,Hillary Clinton,Barack. Michelle. Joe. You?Make a plan to vote:
1449,Hillary Clinton,"“I will do my best to bring people together, not pull them apart...let’s make sure we win on Tuesday and prove that love trumps hate.”"
1450,Hillary Clinton,"""Girls would grow up with a president who...brags about doing things to them without their consent."" —Hillary on Donald Trump"
1451,Hillary Clinton,"Imagine that it’s January 20, 2017. Ask yourself, what will life be like for you under President Trump?→"
1452,Hillary Clinton,“I will be a president who seeks to find common ground while standing my ground.” —Hillary
1453,Hillary Clinton,"""Everyone is safer when the police respect the people they protect and when the people respect the police who serve them.” —Hillary"
1454,Hillary Clinton,"Hillary is in Las Vegas, just 6 days from Election Day. Tune in to watch her live:"
1455,Hillary Clinton,"Trump ""doesn’t look at us as full human beings, with our dreams and our purposes, our own capabilities.”"
1456,Hillary Clinton,"""I've been bullied for being Muslim. ... It hurts, you know.""This is the Trump Effect:"
1457,Hillary Clinton,"""Our democracy is on the ballot right now—and Hillary gives us a chance to advance our democracy.” —@POTUSGo vote:"
1458,Hillary Clinton,"""America depends on you. You! All of you.” —@POTUSMake your plan to go vote: https://t.co/3TKJ4H68Kz"
1459,Hillary Clinton,"""She believes we can summon what’s best in each of us and make this country better for all of us.” —@POTUS on Hillary"
1460,Hillary Clinton,"""You have a candidate who is worthy of your vote—who is smart, who is steady, who is tested.” —@POTUS on Hillary"
1461,Hillary Clinton,"""If you disrespect women before you were president, you will disrespect women when you’re in office.” —@POTUS"
1462,Hillary Clinton,"""This guy is temperamentally unfit to be Commander-in-Chief and he’s not equipped to be president.” —@POTUS on Trump in North Carolina"
1463,Hillary Clinton,Watch live: @POTUS hits the trail for Hillary in North Carolina with just 6 days to go →
1464,Hillary Clinton,"Lawrence Ramos is a first generation American, a World War II and Korean War veteran, and a proud Hillary supporter."
1465,Hillary Clinton,"""27 million strong all ready to vote for freedom, equality, and reason—traits that seem to have gone out of season."""
1466,Hillary Clinton,Our choice is between the most qualified candidate in decades—and a man who once started a Twitter war with Cher.…
1467,Hillary Clinton,"Thanks, Louis C.K.—but it's ""Madam"" Tough Mother."
1468,Hillary Clinton,Heartbroken for the families of two brave officers who were killed in Iowa. There’s no justification for this kind of violence. -H
1469,Hillary Clinton,We are not going to let big business and big corporations call the shots anymore. That is not working for us.…
1470,Hillary Clinton,Our children are watching to see what kind of example we set for them.
1471,Hillary Clinton,"When you're 27 million strong, no one can tell you that you don't belong. https://t.co/3TKJ4H68Kz"
1472,Hillary Clinton,"Fighting for kids in foster care has been one of the causes of Hillary's career, all the way back to law school."
1473,Hillary Clinton,"Election Day is in one week—and once it's over, it can't be redone. Is everyone you know voting? RT this.…"
1474,Hillary Clinton,More people will early vote in 2016 than ever before. Join them: https://t.co/3TKJ4H68Kz
1475,Hillary Clinton,Be like @JoeBiden:Always make a plan. https://t.co/3TKJ4HnJC7
1476,Hillary Clinton,"On average, Latinas make only $0.54 for each $1 white men earn. Time to close that gap. #LatinaEqualPay"
1477,Hillary Clinton,What’s on the ballot this year:Our future.Our security.Our values.Who we are as a
1478,Hillary Clinton,Trump said pregnancy is an inconvenience for employers.He dismisses the pay gap.He said wages are too high.He wants to defund @PPact.
1479,Hillary Clinton,"""He doesn't see us as full human beings with our own dreams, our own capabilities.” —Hillary on what Trump thinks of women"
1480,Hillary Clinton,"Trump's ""also been accused of doing this at the Miss Teen USA pageant...some of them were just 15 years old.” —Hillary"
1481,Hillary Clinton,"Donald Trump is on tape bragging about barging in on undressed women backstage at beauty pageants to ""inspect"" them."
1482,Hillary Clinton,Can we just stop and reflect on the absurdity of Donald Trump finding fault with Miss Universe? Who would act like this? A bully.
1483,Hillary Clinton,"Most of us learned by elementary school that it’s not OK to insult people’s looks.Donald calls women fat, ugly, and disgusting."
1484,Hillary Clinton,"“Today, I want to just spend a few minutes focusing on...what [Trump] has said—and what he has done—to women and girls.” —Hillary"
1485,Hillary Clinton,"""I’m reaching out to Republicans and Independents as well as Democrats because I want to be president for all Americans.” —Hillary"
1486,Hillary Clinton,"There are a lot of reasons to vote against Donald Trump. Maybe, for you, it’s his dangerous statements about using…"
1487,Hillary Clinton,"""Let’s work our hearts out so we can finally say 'Madam President.’” —@MachadoOficial https://t.co/3TKJ4H68Kz"
1488,Hillary Clinton,"""It’s really clear that he does not respect women. He just judges us on our looks.” —@MachadoOficial on Trump"
1489,Hillary Clinton,One week to go.Watch Hillary talk about what's at stake for women in this election on the trail in Florida →
1490,Hillary Clinton,"“[Trump] deducted somebody else’s losses."""
1491,Hillary Clinton,One week to Election Day. RT this if it describes you. https://t.co/3TKJ4H68Kz
1492,Hillary Clinton,"After his lawyers advised against it, Trump used a ""legally dubious"" strategy to avoid paying taxes for years."
1493,Hillary Clinton,Anyone who sees and treats women this way is unfit to be president.
1494,Hillary Clinton,"Donald Trump's equal pay plan for women: ""You're gonna make the same if you do as good a job."""
1495,Hillary Clinton,Share this if you're voting today for National Early Vote Day! https://t.co/3TKJ4H68Kz
1496,Hillary Clinton,"""The thought of Donald Trump with nuclear weapons scares me to death. It should scare everyone."""
1497,Hillary Clinton,"With just 8 days left, this can’t wait. RT if you agree Trump should immediately disclose all of his ties and conne…"
1498,Hillary Clinton,Computer scientists have apparently uncovered a covert server linking the Trump Organization to a Russian-based ban…
1499,Hillary Clinton,It's time for Trump to answer serious questions about his ties to Russia. https://t.co/D8oSmyVAR4
1500,Hillary Clinton,"""Think about what it takes to lead in a very complicated world and in whose hands you want to put the safety of our children.” —Hillary"
1501,Hillary Clinton,"""When it comes to handling a crisis, we’ve seen in this campaign, Donald Trump loses his cool at the slightest provocation.” —Hillary"
1502,Hillary Clinton,Dozens of former nuclear launch officers agree: Donald Trump should never be in charge of America's nuclear weapons.
1503,Hillary Clinton,Hillary’s in Ohio with just 8 days left in the campaign. Watch live:
1504,Hillary Clinton,A guide to help you make your choice for president.
1505,Hillary Clinton,Incredible. https://t.co/zBqO2HTiP4
1506,Hillary Clinton,Sometimes the fate of the greatest nations comes down to single moments in time. This is one of those moments.
1507,Hillary Clinton,"""That’s what’s on the ballot this year. It’s not just my name and Donald Trump’s name. It’s our future. Our security. Our values."" —Hillary"
1508,Hillary Clinton,"""With the election just 8 days away...Trump should immediately disclose all of his ties and connections to the Kremlin and its associates."""
1509,Hillary Clinton,Why would Putin want Trump to win?The nice things he’s said about him?His promise to adopt pro-Kremlin policies?Or his business dealings?
1510,Hillary Clinton,U.S. intelligence has confirmed the Russian government is directing cyberattacks against the U.S. to influence the outcome of our election.
1511,Hillary Clinton,"""Ask yourself: In a crisis, who would you trust? Who would listen to good advice, keep a level head, and make the right call?” —Hillary"
1512,Hillary Clinton,"What kind of a person brags on 9/11 that, now that the Twin Towers had fallen, a building he owned was the tallest in Lower Manhattan?"
1513,Hillary Clinton,A man you can bait with a tweet is not a man we can trust with nuclear weapons.
1514,Hillary Clinton,“[Launching a nuclear weapon] can take as little as 4 minutes. 4 minutes. That’s why...Trump should never be put in charge.” —Hillary
1515,Hillary Clinton,"Donald Trump has repeatedly suggested that more countries should have nuclear weapons. Japan, South Korea, even Saudi Arabia."
1516,Hillary Clinton,"Instead of dark and divisive, our vision for America is hopeful and inclusive. Big-hearted, not small-minded. It’s about lifting people up."
1517,Hillary Clinton,"With just 8 days until Election Day, Hillary is speaking in Ohio. Join her live:"
1518,Hillary Clinton,Trump's already threatened our national security. That'll be the tip of the iceberg if he becomes president.
1519,Hillary Clinton,"Here's what foreign policy experts, diplomats, and world leaders think about Hillary's four years as America's secr…"
1520,Hillary Clinton,"As secretary of state, Hillary restored our reputation around the world and made us safer."
1521,Hillary Clinton,"In 1964, Monique was three years old and appeared in “Daisy,” a political ad about avoiding nuclear war. Here’s wha…"
1522,Hillary Clinton,"""The fear of nuclear war that we had as children, I never thought our children would ever have to deal with that ag…"
1523,Hillary Clinton,"We've made extraordinary progress under @POTUS. On November 8, that progress is on the ballot."
1524,Hillary Clinton,"""We don't miss voting in my family."" A story from the 1992 presidential campaign that President @BillClinton will n…"
1525,Hillary Clinton,"""Most of them deserved it."" —Donald Trumphttps://t.co/tTgeqxNqYm"
1526,Hillary Clinton,"If you're voting for Hillary, don't stop there. We need to support Democrats down the ticket. Here's why:"
1527,Hillary Clinton,"In 9 days, we'll choose who succeeds @POTUS in the Oval Office. Make sure we make the right choice:…"
1528,Hillary Clinton,"A young girl asked: ""What are you going to do about all this bullying?"" https://t.co/ItziFrwa9b"
1529,Hillary Clinton,Who are you fighting for? Donate in their honor to help Hillary win:
1530,Hillary Clinton,"On November 9, if you want to say you voted for a better future, make a plan to vote now:"
1531,Hillary Clinton,"""LGBT kids don’t need to be cured of anything. They just need to be accepted and loved and embraced.” —Hillary"
1532,Hillary Clinton,"""With Donald, it’s always Donald Trump first and everyone else last.” —Hillary"
1533,Hillary Clinton,"""Who pretends to help kids with HIV/AIDS in order to make themselves look good?” —Hillary on Trump"
1534,Hillary Clinton,"""Let’s break every single record. Let’s make that the story of this election.” —Hillary"
1535,Hillary Clinton,"""When you’re knocked down, what matters is whether you get up again...I’m not stopping now.” —Hillary"
1536,Hillary Clinton,"With just 9 days until Election Day, Hillary is campaigning in Florida. Tune in to watch her live:"
1537,Hillary Clinton,"“To those of you celebrating this joyous occasion, I wish you and your loved ones a Happy Diwali and Saal Mubarak.”…"
1538,Hillary Clinton,FBI Director Comey owes the American people an explanation. Five things you need to know:
1539,Hillary Clinton,"Yesterday, FBI Director Comey bowed to partisan pressure and released a vague and inappropriate letter to Congress.…"
1540,Hillary Clinton,Education is at stake. The environment is at stake. LGBT equality are at stake. Equal pay is at stake.…
1541,Hillary Clinton,Trump has a history of boasting about his donations to charity—and little history of seriously donating to charity.
1542,Hillary Clinton,"With just 10 days to go, Republicans are pulling out all the stops to try to bring Hillary down. RT this to help ge…"
1543,Hillary Clinton,"""I want you hustling all the way until the polls close on November 8."" —@POTUS https://t.co/HmTeeo6bye"
1544,Hillary Clinton,"""Justice Dept. strongly discouraged Comey on move in Clinton email case"" —@NYTimes"
1545,Hillary Clinton,"""On January 20, we’re going to have a new president. I will be proud to build on the progress we’ve made under @POTUS and go even further."""
1546,Hillary Clinton,The future of our economy is at stake.LGBT equality is at stake.Equal pay for women is at stake.Go vote:
1547,Hillary Clinton,Americans are coming together to reject hate and division. Americans are rejecting Donald Trump’s demeaning treatment of women.
1548,Hillary Clinton,"""Let’s break every record that we’ve ever had for voting. Let’s make that the story of this election.” —Hillary"
1549,Hillary Clinton,"""No matter what they throw at us in these last days, we won’t back down. We won’t be distracted.” —Hillary:"
1550,Hillary Clinton,"With just 10 days until Election Day, Hillary’s on the trail in Florida.Watch live:"
1551,Hillary Clinton,“The Director owes it to the American people to immediately provide the full details of what he is now examining.”
1552,Hillary Clinton,Equality is on the ballot.Justice is on the ballot.Our progress is on the ballot. https://t.co/tTgeqy51PU
1553,Hillary Clinton,"""If you want hope instead of fear, then you will elect Hillary Clinton as president of the United States.” —@POTUS"
1554,Hillary Clinton,"""You have a chance to elect a woman, our first female president, who has spent her entire life moving this country forward.” —@POTUS"
1555,Hillary Clinton,"""We shouldn’t let our kids think that politics is about pitching a new hotel, or a new golf course, or a TV contract."" —@POTUS"
1556,Hillary Clinton,Fired up. Ready to go. Join @POTUS live in Florida with just 11 days left:
1557,Hillary Clinton,"Trump has contributed $0 for our military, $0 for Pell Grants to help people afford college, $0 for our highways."
1558,Hillary Clinton,"We’re going to make public colleges tuition-free for families making less than $125,000 a year and debt-free for everyone else."
1559,Hillary Clinton,Too many families have been ripped apart by gun violence. We need to bring people together to reform our laws.
1560,Hillary Clinton,"""I want to be a president for everyone in this country—Democrats, Republicans, Independents…I’m going to work just as hard for everybody."""
1561,Hillary Clinton,"While Trump is making an unprecedented attack on democracy, millions of Americans are voting.Join them:"
1562,Hillary Clinton,"Watch live: Hillary campaigns in Des Moines, IA with 11 days to go → https://t.co/jJKydSK4DRMake a plan to vote:"
1563,Hillary Clinton,"“Just kiss. I don’t even wait. I sort of get away with things like that."" —Donald Trump"
1564,Hillary Clinton,“Join me in voting for a better America.” —HillaryRT so your friends can make a plan to vote today:
1565,Hillary Clinton,Trump wants to give trillions in tax cuts to millionaires and corporations. It’s trickle-down economics on steroids.
1566,Hillary Clinton,"Our kids deserve good schools with good teachers, no matter what ZIP code they live in."
1567,Hillary Clinton,Trump’s campaign strategy:Get women to stay home.Get young people to stay home.Get people of color to stay
1568,Hillary Clinton,"""Make no mistake: Women’s health and rights—our futures, the futures of our daughters and granddaughters—are on the ballot.” —Hillary"
1569,Hillary Clinton,"""This is a man who relishes making women feel terrible about themselves, in every possible way.” —Hillary on TrumpWe're better than that."
1570,Hillary Clinton,"Don’t let anyone tell you they’re too busy to vote. If Ruline can do it, so can they. https://t.co/tTgeqxNqYm"
1571,Hillary Clinton,“More than 16.5 million people have already voted in this election.” —HillaryJoin them:
1572,Hillary Clinton,11 days to go and Hillary’s on the trail in Iowa. Tune in now: https://t.co/mTVrSXP9U9And make a plan to vote:
1573,Hillary Clinton,Newspapers and magazines across the country are breaking with tradition to endorse Hillary.
1574,Hillary Clinton,.@ElizabethforMA is making calls for Hillary. Join her: https://t.co/Iyboc4TNeA
1575,Hillary Clinton,"“I need you to knock on doors.I need you to make phone calls.You gotta talk to your friends, including your Repub…"
1576,Hillary Clinton,"Thankful for @TammyforIL's—and her family's—service to this country. It's really not that hard to grasp, @MarkKirk."
1577,Hillary Clinton,"""Kids and families have been the passion of my life—and they'll be the heart of my presidency."""
1578,Hillary Clinton,"""First ladies, we rock."" —@FLOTUSGet all the highlights from Michelle and Hillary's first-ever joint rally:"
1579,Hillary Clinton,🙌
1580,Hillary Clinton,We can fight for the country we want and make history at the same time. Are you ready to vote?…
1581,Hillary Clinton,"Glad to hear @mike_pence, his staff, Secret Service, and the crew are all safe. -H"
1582,Hillary Clinton,"""I don't want bullies in my life, and I especially don't want one in the White House."" —Bryce, a student living wit…"
1583,Hillary Clinton,In which @realDonaldTrump basically proves our point.
1584,Hillary Clinton,“We have never had a more qualified and prepared candidate for president than our friend Hillary.” —@FLOTUS…
1585,Hillary Clinton,"“If Hillary doesn’t win this election, that will be on us.” —@FLOTUSDon't let that happen: https://t.co/tTgeqxNqYm"
1586,Hillary Clinton,“Folks marched &amp; protested for our right to vote. They endured beatings and jail time. They sacrificed their lives for this right.” —@FLOTUS
1587,Hillary Clinton,"""Casting our vote is the ultimate way we go high when they go low.” —@FLOTUS"
1588,Hillary Clinton,“Get out and vote. Get out and vote for Hillary. Vote early. Vote right now!”
1589,Hillary Clinton,“Hillary has done her job. Now we need to do our job and get her elected president of the United States.” —@FLOTUS
1590,Hillary Clinton,"""Thankfully, Hillary is a policy wonk. And let me tell you, when you are president, that is a good thing.” —@FLOTUS"
1591,Hillary Clinton,"Hillary ""is absolutely ready to be Commander-in-Chief…and yes, she happens to be a woman."" —@FLOTUS"
1592,Hillary Clinton,"""We want a president who takes this job seriously and has the temperament and maturity to do it well."" —@FLOTUS"
1593,Hillary Clinton,"""We want a president who understands that this nation was built by people who came here from all corners of the world."" —@FLOTUS"
1594,Hillary Clinton,"""We want someone who is a unifying force in this country, who sees our differences not as a threat, but as as blessing."" —@FLOTUS"
1595,Hillary Clinton,“As we look into the eyes of our children...the stakes in this election could not be more clear.” —@FLOTUS
1596,Hillary Clinton,"""We have never before had a more qualified or prepared candidate for president than Hillary Clinton.” —@FLOTUS"
1597,Hillary Clinton,"""I’ve been fighting for kids at every step of my career, and I will fight for them every single day of my presidency."" —Hillary"
1598,Hillary Clinton,We’ve got to make sure all our kids know that America has a place for you.
1599,Hillary Clinton,"We can never forget how Trump disrespects our military families, like the Khans."
1600,Hillary Clinton,"“Seriously, is there anyone more inspiring than Michelle Obama?” —Hillary"
1601,Hillary Clinton,".@FLOTUS is “someone who reminds us to work hard, stay true to our values, and never stop fighting for what we believe in."" —Hillary"
1602,Hillary Clinton,"""Dignity and respect for women and girls is also on the ballot this election.” —Hillary"
1603,Hillary Clinton,"If you believe everyone deserves to be treated equally, no matter who they are or who they love—you’ve got to vote."
1604,Hillary Clinton,"If you believe that America should stand with those who serve, because they’ve served us, you’ve got to vote."
1605,Hillary Clinton,"If you care about the right to vote and want to make sure it’s protected and strengthened, you’ve got to vote."
1606,Hillary Clinton,You don't want to miss this. Join Hillary and @FLOTUS on the trail together for the first time in NC →
1607,Hillary Clinton,"""Would my son have a place in your America?"" —Khizr Khan, father of a fallen American hero, to Donald Trump"
1608,Hillary Clinton,"Don't boo, vote early! Find out when you can vote in your state at https://t.co/tTgeqxNqYm."
1609,Hillary Clinton,"Glad Secretary Carter did the right thing. Our men and women in uniform deserve our support and deepest gratitude,…"
1610,Hillary Clinton,"""Hillary Clinton is a distinctly capable candidate: experienced, serious, schooled, resilient."" —The @NewYorker…"
1611,Hillary Clinton,"Trump said he’s ""very proud” to lead the birther movement to discredit @POTUS. Here’s how he spread the racist lie:"
1612,Hillary Clinton,"We're almost to the finish line, and you can help Hillary get there. Early vote today: https://t.co/tTgeqxNqYm"
1613,Hillary Clinton,This is heartbreaking. No child in America should feel afraid to practice their religion or embrace their heritage.
1614,Hillary Clinton,Sign Hillary's birthday card to wish her a great (and historic) year to come:
1615,Hillary Clinton,"""Hillary Clinton is a fighter for all of us. She's the fighter we need."""
1616,Hillary Clinton,It's Hillary's birthday! Don't forget to sign her card: https://t.co/yzV8qQJsUk
1617,Hillary Clinton,"When Bronx found out he shares a birthday with Hillary (October 26—today!), he was determined to write her a letter…"
1618,Hillary Clinton,Join @S_C_ in Cleveland for a concert to help get out the vote for Hillary! Text JAYZ to 47246 for all the details.
1619,Hillary Clinton,"That was quite a birthday surprise, @Adele. Loved the show last night! -H"
1620,Hillary Clinton,"""It’s not just what we’re against that should motivate you to go to the polls.It’s what we are for.” —Hillary"
1621,Hillary Clinton,A multimillionaire should never pay a lower tax rate than a teacher or a nurse or a policeman or a firefighter.
1622,Hillary Clinton,We’re going to make America the clean energy superpower of the 21st Century.
1623,Hillary Clinton,"More than 10,000,000 Americans have already voted in this election.You can make it 10,000,001:"
1624,Hillary Clinton,We’ve learned in this campaign that Donald Trump is the poster boy for what’s wrong with our economy.
1625,Hillary Clinton,Live from Tampa: Hillary campaigns with just 13 days left in this campaign →
1626,Hillary Clinton,1973:Hillary takes on discrimination against kids with disabilities.Trump gets sued for housing discrimination.…
1627,Hillary Clinton,Wish Hillary a happy birthday by making a plan to vote: https://t.co/tTgeqxNqYm
1628,Hillary Clinton,Let’s come together to give every American the chance to chart their own future. Let’s prove once-and-for-all that love trumps hate.
1629,Hillary Clinton,"""When you work full-time, you shouldn’t still be living in poverty, worrying about whether you can put food on the table.” —Hillary"
1630,Hillary Clinton,"""The future of the economy is on the ballot. I believe that when the middle class thrives, America thrives.” —Hillary"
1631,Hillary Clinton,"""More than 10 million people have already voted in this election—and two million of them are right here in Florida.”"
1632,Hillary Clinton,"In America, we don’t say we’re going to “keep you in suspense” about whether we’ll respect the outcome of an election."
1633,Hillary Clinton,Watch live: Hillary campaigns in Florida with just 13 days left until Election Day →
1634,Hillary Clinton,America is already great because it welcomes people like Damián López Rodriguez—an immigrant who gave his life for…
1635,Hillary Clinton,Happy birthday to this future president.
1636,Hillary Clinton,Today is Hillary's birthday! Find out what she was doing the year you were born:
1637,Hillary Clinton,"In the 1970s, Trump's real estate company marked rental applications for African Americans with a ""C"" for ""colored."""
1638,Hillary Clinton,99% more Florida Latinos have already voted early than at this point in 2012. Join them: https://t.co/cqsal32OB3
1639,Hillary Clinton,"If a candidate begins his career running a company that discriminates against people of color, what kind of preside…"
1640,Hillary Clinton,"Proud to have the endorsement of General Powell, a decorated soldier and distinguished statesman. https://t.co/4uBFn2aw4W -H"
1641,Hillary Clinton,"""I feel very, very angry. So much so that it still evokes anger and hurt."" —Mae Wiggins, on experiencing discrimina…"
1642,Hillary Clinton,Words of advice from the 1969 @Wellesley College commencement speaker: Hillary Rodham. https://t.co/tTgeqxNqYm
1643,Hillary Clinton,"Text JOIN to 47246 and get involved because the bigger the turnout, the bigger the statement we’ll make about the kind of country we are."
1644,Hillary Clinton,We’ve got to raise the minimum wage. No one who works full-time should still be in poverty.
1645,Hillary Clinton,We can create millions of jobs and protect our environment at the same time.
1646,Hillary Clinton,Donald Trump is unqualified to be Commander-in-Chief. A president doesn’t call our military a “total disaster.”
1647,Hillary Clinton,Nobody should wake up on November 9 and wonder whether there is more you could have done.
1648,Hillary Clinton,"As Trump makes an unprecedented attack on our democracy, millions of people are registering and voting early."
1649,Hillary Clinton,"We believe that no matter what you look like or where your parents were born or who you love, you have the right to be treated equally."
