,Name,Tweet
17,Elizabeth Warren,Access to millions of patient records gives @Google a huge resource to build AI systems &amp; other tech – especially in light of news that Google is trying to buy Fitbit. Regulators &amp; medical experts are right to have big privacy &amp; competition concerns.
18,Elizabeth Warren,"Medical records are extremely sensitive info that, when mishandled, expose patients to embarrassment, discrimination, &amp; exploitation. Based on @Google’s prior privacy violations &amp; security failures, we need to know how they’re handling patient data &amp; for what purposes."
19,Elizabeth Warren,"I'm concerned by reports that @Google collected personal health information from 50 million Americans without their consent. @SenBlumenthal, @SenBillCassidy &amp; I want Google to explain “Project Nightingale” &amp; how they’re planning to use this private data."
20,Elizabeth Warren,"In the past decade, the @FederalReserve hasn’t denied a single bank merger application. It’s clear: the Fed works for the big, rich banks – and everyone else pays the price. Earlier this year, I told Chairman Powell: that needs to change."
21,Elizabeth Warren,The last thing our country needs is more Too Big To Fail banks. They put our entire economy – and working families – at risk.
22,Elizabeth Warren,Everyone has a right to live in a safe &amp; affordable home. I’m glad to join @NydiaVelazquez’s bold effort to invest $70B in the Public Housing Capital Fund to wipe out the backlog of public housing maintenance &amp; repairs caused by years of underfunding.
23,Elizabeth Warren,"Glad the #HongKongHumanRightsDemocracyAct passed the Senate. I’m proud to be a cosponsor of this bill, which strengthens support for human rights &amp; democracy in Hong Kong."
24,Elizabeth Warren,I’m concerned about private equity firms' investment in industries like nursing homes that care for seniors &amp; people with disabilities &amp; rely on government Medicaid &amp; Medicare funding. That’s why I’ve got a bill to #StopWallStreetLooting &amp; hold private equity firms accountable.
25,Elizabeth Warren,For-profit nursing home chains owned by private equity firms have more health &amp; safety problems that put residents at risk. And the complicated ownership structure makes it hard for families to hold these homes legally liable for bad care.  #StopWallStreetLooting
26,Elizabeth Warren,"Private equity firms have made big investments in big for-profit nursing home chains. @SenSherrodBrown, @RepMarkPocan &amp; I are investigating their role in the declining quality of nursing home care. #StopWallStreetLooting"
27,Elizabeth Warren,"Sorry for interrupting the party, @HHSGov – but before we spend more money to hang his portrait, can we get answers to our questions about whether Tom Price paid back taxpayers for his wrongful use of private jets on the taxpayer’s dime? https://t.co/6eziMyn1Fv"
28,Elizabeth Warren,"Here’s the bottom line: private equity firms are putting millions of workers at risk by loading up companies with debt, stripping assets, &amp; collecting huge fees. If the bets go bad, they walk away. I’ll keep fighting to #StopWallStreetLooting &amp; hold private equity accountable."
29,Elizabeth Warren,"Ernst &amp; Young’s industry-funded report paints a dishonest picture about private equity's effect on our economy. For example, when EY calculated private equity-owned companies’ avg wages, they included their Wall Street investors’ fat paychecks to skew the numbers."
30,Elizabeth Warren,"Private equity will do anything to kill my #StopWallStreetLooting Act – even funding a sham study by Ernst &amp; Young to defend the industry. @RepMarkPocan, @RepJayapal, @SenatorBaldwin, @SenSanders, &amp; I want EY to explain their report's glaring flaws."
31,Elizabeth Warren,"Toys “R” Us. Radio Shack. Payless Shoes. Sports Authority. Mervyn’s. Shopko. For far too long, private equity firms have destroyed retail stores &amp; killed jobs, hurt workers, &amp; drained our economy. We must #StopWallStreetLooting – &amp; I have a bill for that."
32,Elizabeth Warren,Devastating – and unacceptable. It's time for the @SenateGOP to stop working for the gun industry and start taking action to protect our children from senseless gun violence.
33,Elizabeth Warren,It’s true: our student loan system IS fundamentally broken. That’s why @WhipClyburn &amp; I have a bill to cancel student loan debt for 42 million Americans. Our bill will help close the racial wealth gap &amp; end the student debt crisis. #CancelMyDebt
34,Elizabeth Warren,"Dr. Johnson says that “repayment trends suggest much of the [student loan] debt will likely never be repaid,” but @BetsyDeVosED refuses to lift a finger to help our students. If @usedgov is sitting on info confirming Dr. Johnson's conclusions, the public deserves to see it."
35,Elizabeth Warren,"Last month, one of @BetsyDeVosED’s top student loan advisors abruptly resigned, called the student loan system “fundamentally broken,” &amp; announced his support for student debt cancellation. @WhipClyburn &amp; I want to know how he came to that conclusion."
36,Elizabeth Warren,MA residents want clean air &amp; water &amp; safety for their communities. They don’t want Big Oil &amp; Gas swooping in to turn a profit by shipping natural gas overseas. I’ll keep fighting alongside South Shore families to keep a compressor station out of Weymouth.
37,Elizabeth Warren,"Our brave firefighters risk their lives every day to keep us safe, &amp; it’s a tragedy when someone doesn’t make it home to their loved ones. My heart goes out to Lt. Menard’s family &amp; friends, &amp; the entire @WorcesterFD for their loss."
38,Elizabeth Warren,Valeria &amp; her sister are woven into the fabric of our Commonwealth &amp; our country. Their #HomeIsHere. I stand with our DACA recipients at the Supreme Court – and all of our Dreamers – who are fighting for the chance to build a future for themselves &amp; their families. #HereToStay
39,Elizabeth Warren,"Last week, I partnered with my colleagues on a bipartisan resolution urging the @USPS to commemorate some of the most courageous women veterans in our nation's history with a postage stamp series. It's one way we can honor their hard work &amp; dedication."
40,Elizabeth Warren,"All 3 of my brothers served in the military, &amp; I appreciate the sacrifices &amp; contributions that our servicemembers, veterans, &amp; military families make for our country. We are grateful for their service – on #VeteransDay &amp; every day."
41,Elizabeth Warren,I’ve worked hard in the Senate to improve the lives of our veterans &amp; military families. I co-led a bipartisan bill to streamline the process for veterans to get commercial driver’s licenses. I’m glad it was signed into law last year.
42,Elizabeth Warren,"Welcome back to Massachusetts, Ambassador @SenScottBrown and Gail! I know it will be good for New England Law Boston to have a dynamic leader."
43,Elizabeth Warren,"All 3 of my brothers came home safe after their service, but many do not. My bipartisan bill signed into law this week ensures that the POW/MIA Flag is prominently displayed &amp; that we never forget our servicemembers who haven’t returned home."
44,Elizabeth Warren,".@SenatorMenendez issued a report showing the Trump administration recklessly ignored the warnings of career @StateDept officials about ending humanitarian protections for TPS recipients from El Salvador, Honduras, &amp; Haiti. More proof of this administration's heartless policies."
45,Elizabeth Warren,"This is disgusting. Eric Blankenstein’s racist writings disqualify him from a job at @HUDgov or any other government agency. He should have been fired, not rewarded with a big promotion."
46,Elizabeth Warren,"Like a lot of parents in MA &amp; across the country, I struggled as a young mom to find &amp; afford quality child care. Today it’s even harder. I’m fighting for #UniversalChildCare so every family can afford care &amp; child care workers are paid what they deserve."
47,Elizabeth Warren,"Last month, I wrote a letter to the @StateDept &amp; @DeptofDefense asking whether continuing to sell our military hardware to the Saudis &amp; Emiratis is a good idea. (Hint: it’s not.)"
48,Elizabeth Warren,Step 1: Saudis transfer U.S. military equipment to Yemen.Step 2: UAE-backed separatist militia gets that equipment &amp; uses it against Saudi-backed govt. Step 3: Saudis keep transferring more U.S. military equipment to Yemen. What could go wrong?
49,Elizabeth Warren,"Before the @FCC approved the deal, T-Mobile execs spent $195k at Trump Hotels. This is what corruption looks like, &amp; working families pay the price. My bill to #EndCorruptionNow would reduce the stranglehold that giant companies have over our government."
50,Elizabeth Warren,"The US has a monopoly problem. In industry after industry, giant corporations get to play by their own political &amp; economic rules, amassing unchecked power over people’s lives. And our government regulators would rather kiss up to them than use their tools to uphold the law."
51,Elizabeth Warren,"The @FCC’s final approval of the T-Mobile/Sprint merger officially hands control of nearly 100% of wireless services to 3 corporate giants – strangling competition &amp; harming consumers, workers, &amp; small businesses."
52,Elizabeth Warren,"Drug breakthroughs don’t happen by magic – they’re the result of generations of taxpayer investments. But in 2018, @NIH could only fund 20% of its research apps. The Medical Innovation Act is a powerful way to invest in the basic research that will save lives. #NIHSwearJar"
53,Elizabeth Warren,"My bill requires giant drug companies that produce billion-dollar drugs &amp; enter federal settlements to reinvest a portion of their profits in @NIH research as a condition of the settlement. I call it the #NIHSwearJar: if a drug company follows the rules, it won't pay the fee."
54,Elizabeth Warren,Giant drug companies caught breaking the law often get off with slap-on-the-wrist settlements. I’m reintroducing my Medical Innovation Act with @PeterWelch to increase @NIH &amp; @US_FDA research funding by holding big pharma accountable. #NIHSwearJar
55,Elizabeth Warren,"This is disgraceful. Federal funding for Historically Black Colleges &amp; Universities expired more than a month ago, &amp; @SenAlexander just rejected the #FUTUREAct to restore this critical funding. Again. Senate Republicans need to stop the games &amp; fund our HBCUs &amp; MSIs NOW."
56,Elizabeth Warren,.@realDonaldTrump’s withdrawal from the #ParisAgreement is a giant wet kiss to corporate polluters. I’m a cosponsor of @SenatorShaheen’s bill to stop President Trump’s withdrawal. The @SenateGOP should give that bill a vote.
57,Elizabeth Warren,I’m glad to work with @RosaDeLauro on the #SchedulesThatWork Act to help workers build some economic security for themselves &amp; their families.
58,Elizabeth Warren,"I’m especially proud to recognize Deborah Sampson from Plympton, MA, who disguised herself as a man to fight in the Revolutionary War &amp; was the only woman to earn a Revolutionary Army military pension. Women veterans like Deborah Sampson should be honored for their service."
59,Elizabeth Warren,"Women veterans are tough, smart, &amp; have made incredible sacrifices for our country. I’m leading a bipartisan resolution with @LisaMurkowski, @SenMcSallyAZ, &amp; @SenatorTester urging the @USPS to issue a postage stamp series commemorating historic women vets."
60,Elizabeth Warren,"The Trump administration will admit the lowest number of refugees ever – it’s heartless &amp; wrong. We can admit vulnerable populations fleeing persecution &amp; violence while keeping our country secure, healthy &amp; prosperous. It’s not an either/or proposition."
61,Elizabeth Warren,"My office found that a sanctioned Russian company with Putin ties received a tariff exemption, &amp; most exemptions go to foreign-owned companies. The tariff exclusion process is one more way the Trump admin works for big, well-connected, &amp; in many cases, foreign-owned companies."
62,Elizabeth Warren,"The @CommerceOIG report concluded: the Trump administration’s process for reviewing steel &amp; aluminum tariff exemptions “is neither transparent nor objective.” In fact, the decisions “give the appearance that the Department officials may not be impartial.”"
63,Elizabeth Warren,"Starting last August, I asked the @CommerceOIG to investigate @CommerceGov’s seemingly arbitrary &amp; opaque process for exempting companies from Trump’s steel &amp; aluminum tariffs. Their new report back confirms: the process was rigged from the start."
64,Elizabeth Warren,I’m grateful for @Pwr4PuertoRico’s support of my bill to give Puerto Rico &amp; other disaster-stricken US territories a route to comprehensive debt relief &amp; a chance to get back on their feet. It’s time for Congress to pass this bill.
65,Elizabeth Warren,"Steven Menashi worked with @BetsyDeVosED to gut civil rights &amp; consumer protections for students while at Trump’s Education Department, &amp; @realDonaldTrump has rewarded him with a nomination to be a federal judge. The Senate should reject him. #StopMenashi"
66,Elizabeth Warren,I agree with @RepDebHaaland: the Chaco region is sacred &amp; must be protected for future generations. I’ve supported legislation in the Senate to do that. The House should pass the Chaco Cultural Heritage Area Protection Act today. #ProtectChaco #ProtectTheSacred
67,Elizabeth Warren,I join the Armenian American community in MA &amp; the rest of the Armenian diaspora in celebrating the House passage of a resolution recognizing the #ArmenianGenocide. I cosponsored S.Res.150 to recognize this tragedy. The Senate should pass it now.
68,Elizabeth Warren,"Sec. @stevenmnuchin1, you don’t work for Jamie Dimon &amp; your Wall St buddies – you work for the American people. Do your job to protect our economy, explain what went wrong in the markets, &amp; stop looking for excuses to roll back rules that help prevent another financial crisis."
69,Elizabeth Warren,"Unbelievable. Former big bank executive turned @USTreasury Secretary @stevenmnuchin1 hasn’t even offered an explanation for the recent overnight lending rate spike, but he’s already using it as an excuse to weaken the rules on giant Wall Street banks."
70,Elizabeth Warren,"The fossil fuel industry &amp; their allies use armies of lawyers, lobbyists, front groups, &amp; trade associations to rig the rules for dirty polluters. Tune in now to watch the @SenDemsClimate hearing on how dark money is blocking action on the #ClimateCrisis."
71,Elizabeth Warren,"Congrats to our Dedham teachers for voting to ratify a new contract yesterday after courageously going on strike. In MA &amp; all across this country, teachers are fighting back &amp; making their voices heard – &amp; they’re winning. That’s how we make real change."
72,Elizabeth Warren,"Kay Hagan was a kind &amp; passionate public servant who fought from the heart for women, children, servicemembers, &amp; working people in NC &amp; across the country. My thoughts are with her husband Chip, their children &amp; family, &amp; the people of North Carolina."
73,Elizabeth Warren,"First responders in MA &amp; across the country go above &amp; beyond to save lives, keep us safe, &amp; help our communities rebuild. I’m proud to have led the bipartisan Senate resolution to honor first responders’ service &amp; sacrifices by designating today as #FirstRespondersDay."
74,Elizabeth Warren,"The @USArmy’s report suggests ways it can combat the #ClimateCrisis: reduce carbon emissions, invest in more research to be energy resilient, &amp; budget for climate risks. The @DeptofDefense must do more to adapt to climate change, &amp; I have a bill for that."
75,Elizabeth Warren,"A @USArmy report says the climate crisis will cause more frequent power outages, reduced access to water &amp; food, mass migration, disease outbreaks &amp; a greater chance of armed conflict. In other words, climate change is a public health &amp; ntl security risk."
76,Elizabeth Warren,"This Prescription Drug #TakeBackDay, dropoff centers are also accepting e-cigarettes &amp; vaping products to help fight the epidemic of youth tobacco use. Find a location near you:"
77,Elizabeth Warren,Millions of people get their wisdom teeth taken out or have minor surgery &amp; don’t use all the painkillers prescribed to them. Help fight the opioid epidemic by safely disposing any unused opioids in your medicine cabinet at a drop off location today:
78,Elizabeth Warren,Taxpayers shouldn’t have to pay a heartless billionaire’s court fines for further punishing defrauded students. @BetsyDeVosED should be held personally accountable for violating court orders &amp; breaking the law.
79,Elizabeth Warren,Secretary @BetsyDeVosED deserves to be held in contempt for violating a court order to stop collecting Corinthian students’ debt. But let’s be clear: a $100k fine paid for by @usedgov punishes taxpayers – not DeVos herself.
80,Elizabeth Warren,"I stand with our Dedham teachers who are courageously striking today for a fair contract with better pay. When teachers succeed, our children succeed."
81,Elizabeth Warren,"Today our Senate office paid our respects to our friend and champion @RepCummings, who laid in state in the United States Capitol. His legacy of service befits this historic honor, &amp; his powerful voice will never be forgotten in these halls."
82,Elizabeth Warren,"14 months after the @OIGatHHS recommended that @HHSgov recover at least $341,000 in taxpayer dollars that former Secretary Tom Price wasted on lavish travel, there’s no evidence HHS has done so. @PattyMurray, @RonWyden &amp; I want answers."
83,Elizabeth Warren,Amazon Web Services knew – or should have known – that its servers used by @CapitalOne were vulnerable to SSRF attacks. @RonWyden &amp; I want the @FTC to investigate whether @awscloud’s role in the data theft of 100M Capital One customers broke federal law.
84,Elizabeth Warren,"Gwen Ifill was a talented journalist, a trailblazer for women of color, &amp; the pride of @SimmonsUniv &amp; Classical High School in Springfield, MA. I’m glad to see that she will be honored with a @USPS postage stamp next year."
85,Elizabeth Warren,For-profit colleges suck down taxpayer dollars as they load students up with debt for worthless degrees. I support the #StudentsNotProfits Act with @SenSherrodBrown &amp; @RepJayapal to finally end this corruption &amp; stop subsidizing for-profit colleges’ scams.
86,Elizabeth Warren,I’ve spent years fighting side-by-side with our fearless @MassAGO Maura Healey to help MA students scammed by Corinthian Colleges. And we're going to stay in this fight until @BetsyDeVosED &amp; @usedgov follow the law &amp; cancel every last Corinthian student’s loans.
87,Elizabeth Warren,I’m concerned that big banks are using short-term lending market volatility to pressure regulators to weaken the financial rules that protect our economy. @StevenMnuchin1 should explain why the govt needed to step in for the 1st time since the 2008 crisis.
88,Elizabeth Warren,My bill to #StopWallStreetLooting would hold private equity firms responsible for their companies – including in the health industry. And Congress should pass #MedicareForAll so nobody goes broke paying a medical bill that pads the pockets of insurance execs &amp; Wall St bankers.
89,Elizabeth Warren,"Almost 2/3 of US hospitals outsource physician staffing, many to companies owned by private equity firms. @RepMarkPocan, @RepLloydDoggett &amp; I want to know more about the role those firms play in the sharp rise in surprise out-of-network medical bills."
90,Elizabeth Warren,"Nobody having a heart attack or stroke picks their ambulance or ER doc. But when a hospital outsources its physician staffing or ambulance services to a private-equity-owned company, patients can get stuck with outrageous medical bills. It's obscene."
91,Elizabeth Warren,"Sec. @BetsyDeVosED has given a free pass to every swindler &amp; crook trying to make a buck off America’s students &amp; teachers. Now she’s choking the program designed to help keep teachers from getting crushed by decades of debt. I'll say it again, Sec. DeVos: do your job or resign."
92,Elizabeth Warren,I’ll give you one guess who’s responsible for obstructing student debt relief for teachers &amp; other public servants. (Hint: it’s the Secretary of Education who doesn’t believe in public education.)
93,Elizabeth Warren,"But most borrowers never got the help. Last month, @USGAO reported @usedgov is STILL rejecting 99% of Temporary Expanded PSLF applications. The Trump admin has only spent 3.8% of the emergency funding Congress set aside to help public service borrowers."
94,Elizabeth Warren,I’ve been fighting to fix the PSLF problem from the moment I heard about it – &amp; I led the expansion of PSLF funding by $700 million over 2 years to forgive the student loan balances of people caught in this mess &amp; enrolled in the wrong program.
95,Elizabeth Warren,"Starting in 2007, our country made a promise to public servants: pay your student loans for 10 years &amp; the balance would be wiped out. But as the 10-year point hit, people who thought they were enrolled in PSLF discovered they weren’t. It’s a nightmare."
96,Elizabeth Warren,Secretary @BetsyDeVosED &amp; the Trump admin wrecked the Public Service Loan Forgiveness Program for teachers &amp; other public servants. @usedgov needs to explain why borrowers aren’t getting the help Congress made available &amp; how they're planning to fix this.
97,Elizabeth Warren,"This is simple: if @Navient knows that @usedgov is too scared or captured to punish it for cheating students, then guess what? It’s going to keep cheating students while @BetsyDeVosED blocks &amp; tackles for them. It’s time to finally end this cycle &amp; #FireNavient."
98,Elizabeth Warren,@Navient @usedgov New evidence from a @CFPB lawsuit shows @Navient officials knew it was scamming students &amp; didn't stop it. @SenBlumenthal &amp; I told @BetsyDeVosED &amp; @usedgov they have no excuse: they can't throw more taxpayer money at Navient &amp; renew their $200M contract.
99,Elizabeth Warren,"Student loan giant @Navient (formerly Sallie Mae) has a history of cheating students &amp; taxpayers more than a decade long. For years, I’ve pushed Republicans AND Democrats at @usedgov to hold Navient accountable, but the dept basically told me Navient is ""Too Big to Fail."""
100,Elizabeth Warren,Good luck to everyone participating in the Head of the Charles this weekend! And special thanks to all of the volunteers &amp; organizers who make this weekend so special for all of us in MA &amp; our visitors from across the country &amp; around the world. #HOCR55
101,Elizabeth Warren,Transgender migrants &amp; asylum seekers have faced appalling abuse &amp; neglect. @SenatorBaldwin &amp; I are calling on the Trump administration to reverse policies that are harming these vulnerable populations.
102,Elizabeth Warren,"Happy birthday, Old Ironsides &amp; the @USNavy! It’s an honor to have our country’s oldest commissioned ship in the Charlestown Navy Yard every day – but especially today."
103,Elizabeth Warren,"Workers of color – especially women – are more likely to have unpredictable work schedules, face cancelled shifts, work consecutive closing &amp; opening shifts, &amp; be part-time workers. #SchedulesThatWork is about basic dignity &amp; fairness for all workers."
104,Elizabeth Warren,@rosadelauro The #SchedulesThatWork Act would set some ground rules for workers’ schedules:🗓️ Workers should get their schedule 2 weeks in advance🗓️ No retaliation against workers who ask for schedule changes🗓️ Workers have a right to rest between shifts
105,Elizabeth Warren,"More than half of hourly workers get their work schedules with less than a week’s notice, making it tough to go to school, keep child care, &amp; pay the bills. I’m reintroducing the #SchedulesThatWork Act with @RosaDeLauro for some economic security for working families."
106,Elizabeth Warren,"Instead of strengthening anti-discrimination rules to protect homeowners &amp; renters, @HUDgov is trying to make it nearly impossible for families of color to fight back against lenders &amp; landlords. Read my op-ed on why all of us should be in this fight."
107,Elizabeth Warren,"Whenever anyone would ask @RepCummings why we should keep fighting, even when the odds were against us, he’d always say: “We don’t have the right to be silent.” We honor his memory by staying in the fight and keeping his hope alive. Rest in power, Elijah."
108,Elizabeth Warren,".@RepCummings was a fearless leader for social, economic, &amp; racial justice, a giant for the people of Baltimore, &amp; my dear friend &amp; longtime partner. Sending my love to his beloved wife Maya, his children, his incredible staff, &amp; everyone mourning the loss of our champion."
109,Elizabeth Warren,Government can be a powerful force for good – but only when it works for the people. It’s time to end lobbying as we know it &amp; padlock the revolving door between our government &amp; giant corporations. And I’ve got a bill for that. #endcorruptionnow
110,Elizabeth Warren,"For most of America’s history, when our companies did better, our workers did better – and America built a thriving middle class. The Accountable Capitalism Act will help realign our skewed market incentives so companies &amp; workers can once again do well together."
111,Elizabeth Warren,"181 CEOs signed a @BizRoundtable non-binding pledge to account for workers &amp; consumers in their decisions. I’m urging companies like @Amazon, @Walmart, @GM, @JPMorgan, @ATT, &amp; @Comcast to keep that promise by supporting our Accountable Capitalism reforms."
112,Elizabeth Warren,"It also requires billion-dollar companies to obtain a federal charter requiring directors to consider the interests of ALL their stakeholders, including employees, customers, &amp; their communities. That charter can be revoked if a company has egregious &amp; repeated illegal conduct."
113,Elizabeth Warren,"The Accountable Capitalism Act holds businesses accountable to their employees, not just shareholders:✅Requires workers to elect 40% of board ✅Restricts board &amp; execs’ company stock sales✅Requires 75% of execs &amp; shareholders' approval for political expenditures"
114,Elizabeth Warren,"Year after year, corporate profits soar for executives &amp; shareholders – but workers’ wages barely budge. I’m reintroducing my Accountable Capitalism Act with @repbenraylujan to empower workers &amp; help fix this fundamental problem with our economy."
115,Elizabeth Warren,"I worked with @RepPressley, @SenMarkey, &amp; more than 100 colleagues to push @USCIS to reverse its decision to end some deferred action, including for sick children. Thanks, @RepCummings, for working to get answers about the Trump administration’s cruel, immoral decision."
116,Elizabeth Warren,Happy National #ComingOutDay! I’ll never stop fighting for a country where everyone feels safe to be who they are and love who they love.
117,Elizabeth Warren,"Glad to be a strong federal partner to build the roads, bridges, &amp; basic infrastructure we need to strengthen our economy &amp; protect public safety. We’re in this fight — shoulder to shoulder — all the way."
118,Elizabeth Warren,"A natural gas compressor station in Weymouth could be a health &amp; safety nightmare for South Shore families. @SenMarkey, @RepStephenLynch &amp; I urge @Enbridge to listen to the communities &amp; abandon their plans to build a compressor station in Massachusetts."
119,Elizabeth Warren,The student debt crisis will only get worse – especially for students of color – unless Congress steps up to solve it. I’m honored to work side-by-side with @WhipClyburn to tackle this crisis head-on. #cancelmydebt
120,Elizabeth Warren,"Black Americans face the worst effects of the student debt crisis. Many still owe more than 100% of their loan balance 12 years college, even with a degree in hand. My #cancelmydebt bill with @WhipClyburn takes meaningful steps to close the racial wealth gap."
121,Elizabeth Warren,I was delighted to join @WhipClyburn at his alma mater @SCSTATE1896 for a town hall on our bill to cancel student debt for 42 million Americans. #cancelmydebt
122,Elizabeth Warren,".@usedgov needs to follow the law &amp; cancel the student loans of scammed Corinthian Colleges students. And if @BetsyDeVosED wants to work for predatory for-profit colleges, she should resign &amp; find herself a new job."
123,Elizabeth Warren,"A federal judge was “astounded” by @BetsyDeVosED’s treatment of student borrowers. She said “At best it is gross negligence, at worst it’s an intentional flouting” of judicial orders to help students."
124,Elizabeth Warren,Secretary @BetsyDeVosED is such a failure at @usedgov that she may be held in contempt for refusing to follow the law &amp; stop punishing scammed students. Think about that: she'd rather risk sanctions or even jail than do her job to help America's students.
125,Elizabeth Warren,"Nobody fought harder to level the playing field for working people than my friend MarDee Xifaras. My heart goes out to her family, friends, &amp; the countless people touched by her wisdom, kindness, &amp; persistence. She will be deeply missed."
126,Elizabeth Warren,"In July, I joined @SenJeffMerkley &amp; my colleagues in Congress on an amicus brief in support of equal rights for LGBTQ employees. Nobody should face discrimination at work — or anywhere else — for who they are or who they love."
127,Elizabeth Warren,"I’m deeply grateful to Pleasant Hill Missionary Baptist Church &amp; my friend Rev. Miniard Culpepper for their dedication &amp; service to our communities in Boston. Congrats on your 80th anniversary, &amp; I look forward to celebrating many more milestones to come!"
128,Elizabeth Warren,"Congrats to @DanaFarber, @BrighamWomens &amp; @HarvardMed Dr. William Kaelin, Jr. for winning the @NobelPrize in Medicine. His groundbreaking work is a reminder of the importance of investing in medical research for the next big breakthrough to save lives."
129,Elizabeth Warren,"I joined my colleagues in Congress on an amicus brief to the Supreme Court in support of DACA. Dreamers are woven into the fabric of our country, &amp; they belong here. @realDonaldTrump was wrong – legally &amp; morally – to target this deeply important program."
130,Elizabeth Warren,The @CorpsNewEngland recommendation to replace the Sagamore &amp; Bourne Bridges is good news for the Cape &amp; Islands. Updating our infrastructure will help grow our economy &amp; enhance public safety. I’m committed to seeing this important project move forward.
131,Elizabeth Warren,"A year ago, the Saudi govt murdered journalist Jamal Khashoggi. There’s been no punishment for those who ordered this crime &amp; the Trump admin ignores Congress's demands for accountability. We honor his memory by fighting for justice &amp; human rights."
132,Elizabeth Warren,My friend @SenSanders has always been a strong partner in the Senate. Wishing him a speedy recovery so he can get back in the fight.
133,Elizabeth Warren,I’m glad investors are speaking out on climate change. @SenWhitehouse is right: their companies shouldn't hide behind groups like @USChamber that rig rules for polluters. My Climate Risk Disclosure Act will help hold corporations accountable for their role in the #climatecrisis.
134,Elizabeth Warren,My #StopWallStreetLooting bill would hold private equity firms responsible for their companies. And we should abolish private prisons &amp; profit incentives that pervert the goal of our justice system.
