,Name,Tweet
70,Barack Obama,"Happy #CollegeSigningDay, everybody! I'm proud of every student out there who's taking the next step in their educa…"
71,Barack Obama,"Condolences to the family of John Singleton. His seminal work, Boyz n the Hood, remains one of the most searing, lo…"
72,Barack Obama,Congratulations to the new class of @ObamaFoundation Fellows! Their work in every region of the globe is already ma…
73,Barack Obama,"For thirty-six years, Richard Lugar proved that pragmatism and decency work—not only in Washington but all over the…"
74,Barack Obama,Dominique’s story is a reminder to us that where you’re from shouldn’t define what you can achieve. I’m proud of he…
75,Barack Obama,"This generation of climate activists is tired of inaction, and they've caught the attention of leaders all over the…"
76,Barack Obama,"And in the U.S., 13-year old @AlexandriaV2005 of New York, 13-year old @havenruthie of Denver, and 16-year old…"
77,Barack Obama,"I met 23-year-old @luisamneubauer in Berlin earlier this month. Luisa, the organizer behind the student movement in…"
78,Barack Obama,"They're people like 16-year-old @GretaThunberg, whose protests at Swedish parliament sparked a movement. Inspired b…"
79,Barack Obama,Young people all over the world are leading the way in the fight to protect our planet because they know their futu…
80,Barack Obama,"To all who celebrate today, happy Easter from our family to yours! On this day of rebirth and renewal, let’s recomm…"
81,Barack Obama,"The attacks on tourists and Easter worshippers in Sri Lanka are an attack on humanity. On a day devoted to love, re…"
82,Barack Obama,"Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief.…"
83,Barack Obama,"Congratulations, Tiger! To come back and win the Masters after all the highs and lows is a testament to excellence, grit, and determination."
84,Barack Obama,"Another good story worth sharing: From one ""kid from Akron"" to a new generation of Akron kids, some remarkable earl…"
85,Barack Obama,"From a big NBA fan, congrats to future Hall of Famers Dwyane Wade and Dirk Nowitzki—not just all-time greats but class acts, too."
86,Barack Obama,"In just a few minutes, I’m taking the stage at the @ObamaFoundation Town Hall Europe for a conversation about how t…"
87,Barack Obama,A voice everybody should hear.
88,Barack Obama,Here’s a story about people doing good that's worth sharing: @BradPaisley and his wife @Kimwilliamspais saw food in…
89,Barack Obama,"Great to see Chicago’s historic mayoral race between two highly qualified candidates. Congrats to our next mayor, L…"
90,Barack Obama,Valerie is one of my oldest friends and advisors – she was by my side when I first decided to run for office and fo…
91,Barack Obama,"Last night I had the chance to meet with first-term Democrats in Congress—it's a young, diverse class, stocked with…"
92,Barack Obama,"Just in the nick of time: My brackets have never been my one shining moment, but here we go again. You can check ou…"
93,Barack Obama,"And here are some ways to help cyclone victims in Mozambique, Malawi, and Zimbabwe:"
94,Barack Obama,The floods in the Midwest and in southern Africa are heartbreaking. Suffering and loss on two sides of the world ca…
95,Barack Obama,"In 2011, I visited the tiny town of Moneygall and got to walk around in the house where my great-great-great grandf…"
96,Barack Obama,Michelle and I send our condolences to the people of New Zealand. We grieve with you and the Muslim community. All…
97,Barack Obama,.@MichelleObama and I are rooting hard for Team USA as the Special Olympics World Games get underway this week. Our…
98,Barack Obama,"What a great moment. Happy 110th, Virginia."
99,Barack Obama,Michelle and I send our deepest sympathies to all who knew the victims of today’s plane crash in Ethiopia.
100,Barack Obama,The Crew Dragon’s been on quite a ride since I last saw it—congrats to @NASA and @SpaceX on a successful return! We…
101,Barack Obama,"Preethi, Alice, and Sefora are just three of many @ObamaFoundation leaders who remind us what International Women’s…"
102,Barack Obama,And @SeforaKodjo is helping the next generation of women leaders in Africa rise up. Her organization is training an…
103,Barack Obama,".@BarbeAlice is helping refugees resettle into welcoming communities in France, offering them job training and lang…"
104,Barack Obama,.@preethiherman is helping women unleash their power to change their societies. As head of the…
105,Barack Obama,"On International Women’s Day, I’m reflecting on the future we all want for our daughters: one where they can live o…"
106,Barack Obama,It’s up to all of us as citizens to make sure that the rules of democracy are fair—everywhere—because the next deca…
107,Barack Obama,Zion Williamson seems like an outstanding young man as well as an outstanding basketball player. Wishing him a speedy recovery.
108,Barack Obama,I’m about to join @StephenCurry30 on stage with @MBK_Alliance to answer questions from boys and young men of color…
109,Barack Obama,I’ve always loved basketball because it’s about building a team that’s equal to more than the sum of its parts. Gla…
110,Barack Obama,"Happy Valentine’s Day to the extraordinarily smart, beautiful, funny, one and only @MichelleObama. It’s true; she d…"
111,Barack Obama,"In the year since their friends were killed, the students of Parkland refused to settle for the way things are and…"
112,Barack Obama,"Don’t be sad it’s over, be proud it taught us so much. Congrats to all the men and women of @NASA on a @MarsRovers…"
113,Barack Obama,"Happy 85th birthday to @RealBillRussell - the greatest champion in American sports, and a lifelong warrior for justice."
114,Barack Obama,My statement on the passing of former Congressman John Dingell:
115,Barack Obama,We lost two great Americans today – Frank Robinson and John Dingell – citizens who inspired me and so many others b…
116,Barack Obama,"As we celebrate Black History Month and Jackie Robinson’s 100th birthday, we celebrate the life of all whose courag…"
117,Barack Obama,The @ObamaFoundation is connecting people from around the world so they can form partnerships just like this. I am…
118,Barack Obama,"I’ve always drawn inspiration from what Dr. King called life’s most persistent and urgent question: ""What are you d…"
119,Barack Obama,"I knew it way back then and I’m absolutely convinced of it today — you’re one of a kind, @MichelleObama. Happy Birt…"
120,Barack Obama,"In 2018 people stepped up and showed up like never before. Keep it up in 2019. We’ve got a lot of work to do, and I…"
121,Barack Obama,"I hope you find inspiration in the stories of Dejah, Moussa, Sandor, Hong and Jonny. Their journeys began with a de…"
122,Barack Obama,"Leaders like Jonny Boucher, a Chicago native who, after losing too many friends and family to suicide, started a co…"
123,Barack Obama,"Leaders like Hong Hoang, who mobilized a youth-led movement to create a greener world after becoming the first Viet…"
124,Barack Obama,"Leaders like Moussa Kondo and Sandor Lederer, who are each doing their part to fight corruption in their native cou…"
125,Barack Obama,"Leaders like Dejah Powell, who started an organization to bring health and wellness resources to communities on the…"
126,Barack Obama,"As the year winds down and we look toward 2019, I’m asking you to make a commitment: find something you want to cha…"
127,Barack Obama,"As 2018 draws to a close, I’m continuing the tradition of sharing my year-end lists. It gives me a moment to reflec…"
128,Barack Obama,Enjoy the holiday season with the ones you love. Michelle and I wish you a very Merry Christmas!
129,Barack Obama,There’s no better time than the holidays to give back to your community. Yesterday I got to do just that at…
130,Barack Obama,"Merry Christmas and happy holidays to the extraordinary kids, families, and staff at Children’s National. And thank…"
131,Barack Obama,Today is the last day of open enrollment. That means it’s the deadline to make sure you and the people you love hav…
132,Barack Obama,"Joe is right. Head to https://t.co/SS87NTsgJt before tomorrow’s deadline. And nice bracelet, by the way."
133,Barack Obama,"As Bobby Kennedy taught us, the thing about hope is that it travels through space *and* time, first splashing again…"
134,Barack Obama,No jump shots. No ferns. No memes. Not this time. I’m going to give it to you straight: If you need health insuranc…
135,Barack Obama,"Happy Hanukkah! Over these eight nights, we draw inspiration from light that can overpower any darkness, and recomm…"
136,Barack Obama,"America has lost a patriot and humble servant in George Herbert Walker Bush. While our hearts are heavy today, they…"
137,Barack Obama,"I am grateful for the next generation of leaders -- the young people who are tolerant, creative, idealistic and doi…"
138,Barack Obama,Thanks to the Chicago @FoodDepository team for all you do and to the volunteers who are doing great work and let me…
139,Barack Obama,"When someone shares their story, we see the world through their eyes. I’m looking forward to hearing a few from lea…"
140,Barack Obama,"Our future depends on all our young people, including our boys and young men of color, being able to achieve their…"
141,Barack Obama,"Of course, @MichelleObama’s my wife, so I’m a little biased here. But she also happens to be brilliant, funny, wise…"
142,Barack Obama,"Michelle and I are heartbroken for everybody who’s lost so much in California, and grateful for the heroism of the…"
143,Barack Obama,To all our veterans and your families: thank you. There's no tribute that can truly match the magnitude of your ser…
144,Barack Obama,Congratulations to everybody who showed up and participated in our democracy in record numbers yesterday. The chang…
145,Barack Obama,"Today is the day. Today, it’s your turn to raise your voice to change the course of this country for the better. So…"
146,Barack Obama,"If you take that power and vote, something powerful happens. Change happens. Hope happens. And with each new step w…"
147,Barack Obama,"When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed per…"
148,Barack Obama,"When you vote, you have the power to protect voting rights. To make sure our criminal justice system treats everyon…"
149,Barack Obama,"When we've been at such crossroads before, Americans have made the right choice. Not because we sat back and waited…"
150,Barack Obama,Tomorrow’s elections might be the most important of our lifetimes. The health care of millions is on the ballot. Ma…
151,Barack Obama,"Speaking of preexisting conditions, open enrollment starts today. If you or someone you know needs health care, vis…"
152,Barack Obama,"Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote:"
153,Barack Obama,"While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preex…"
154,Barack Obama,"Not sure who and what you can vote for? Head over to https://t.co/SHxg6ael0O to look up your state, learn who's run…"
155,Barack Obama,Your vote can decide the health care of millions. Your voice can determine the character of our country. You have p…
156,Barack Obama,We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful r…
157,Barack Obama,"The last presidential election turned on fewer than 100,000 votes in three states. More people go to Coachella. The…"
158,Barack Obama,America is always at our best when we look out for each other. Please do what you can to help people recover and re…
159,Barack Obama,I’m so proud of the work @MichelleObama has done over the years to ensure adolescent girls have access to education…
160,Barack Obama,Congratulations to Drew Brees on the all time passing record. Always a class act.
161,Barack Obama,"Happy Anniversary, @MichelleObama. For 26 years, you’ve been an extraordinary partner, someone who can always make…"
162,Barack Obama,"Today, I’m proud to endorse even more Democratic candidates who aren’t just running against something, but for some…"
163,Barack Obama,"From civil servants to organizers, the young people I met in Amsterdam today are doing the hard work of change. And…"
164,Barack Obama,"The antidote to government by a powerful few is government by the organized, energized many. This National Voter Re…"
165,Barack Obama,"The first class of Obama Fellows is full of leaders like Keith—hardworking, innovative, and dedicated to partnering…"
166,Barack Obama,"We will always remember everyone we lost on 9/11, thank the first responders who keep us safe, and honor all who de…"
167,Barack Obama,Today I’m at the University of Illinois to deliver a simple message to young people all over the country: You need…
168,Barack Obama,Yesterday I met with high school students on Chicago’s Southwest side who spent the summer learning to code some pr…
169,Barack Obama,Congratulations to Hawaii for winning the Little League World Series! You make America very proud. 🤙🏾
170,Barack Obama,Our statement on the passing of Senator John McCain:
171,Barack Obama,"Aretha helped define the American experience. In her voice, we could feel our history, all of it and in every shade…"
172,Barack Obama,"Bobby Kennedy was one of my heroes. He was someone who showed us the power of acting on our ideals, the idea that a…"
173,Barack Obama,"I’m confident that, together, they’ll strengthen this country we love by restoring opportunity, repairing our allia…"
174,Barack Obama,"Today I’m proud to endorse such a wide and impressive array of Democratic candidates – leaders as diverse, patrioti…"
175,Barack Obama,"Mandela Day is about taking action to change the world for the better. In these young people, I see Madiba's exampl…"
176,Barack Obama,"This week, I’m traveling to Africa for the first time since I left office – a continent of wonderful diversity, thr…"
177,Barack Obama,Congratulations to the @Capitals! This @NHLBlackhawks fan knows what it’s like to lift that cup – and I’m happy for…
178,Barack Obama,"“Low plastic stool, cheap but delicious noodles, cold Hanoi beer.” This is how I’ll remember Tony. He taught us abo…"
179,Barack Obama,"This National Gun Violence Awareness Day, show your commitment to keeping our kids safe from gun violence. Then, fo…"
180,Barack Obama,"We can never truly repay the debt we owe our fallen heroes. But we can remember them, honor their sacrifice, and af…"
181,Barack Obama,This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a…
182,Barack Obama,"Happy Mother’s Day to every mom out there, especially the remarkable moms in my life, @MichelleObama and my mother-…"
183,Barack Obama,There are few issues more important to the security of the US than the potential spread of nuclear weapons or the p…
184,Barack Obama,"These talented young people will create a better future not just in Africa, but around the world. I can’t wait to s…"
185,Barack Obama,Our statement on the passing of Former First Lady Barbara Bush:
186,Barack Obama,Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations…
187,Barack Obama,Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading…
188,Barack Obama,Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started th…
189,Barack Obama,"In Singapore with young people who are advocating for education, empowering young women, and getting involved all o…"
190,Barack Obama,41: I like the competition. And the loyalty to the home team. - 44
191,Barack Obama,Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!
192,Barack Obama,"Just because I have more time to watch games doesn’t mean my picks will be better, but here are my brackets this ye…"
193,Barack Obama,Have fun out there among the stars.
194,Barack Obama,"Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians an…"
195,Barack Obama,"I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want…"
196,Barack Obama,"Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless stu…"
197,Barack Obama,"Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance t…"
198,Barack Obama,We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can hon…
199,Barack Obama,"Happy Valentine’s Day, @MichelleObama. You make every day and every place better."
200,Barack Obama,"Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts…"
201,Barack Obama,"All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and al…"
202,Barack Obama,"Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toil…"
203,Barack Obama,"Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, V…"
204,Barack Obama,"Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har…"
205,Barack Obama,"As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed…"
206,Barack Obama,"On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season."
207,Barack Obama,There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo…
208,Barack Obama,"Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!"
209,Barack Obama,Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt…
210,Barack Obama,Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life…
211,Barack Obama,"From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude."
212,Barack Obama,"ME: Joe, about halfway through the speech, I’m gonna wish you a happy birth--BIDEN: IT’S MY BIRTHDAY!ME: Joe.…"
213,Barack Obama,This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all th…
214,Barack Obama,Every election matters - those who show up determine our future. Go vote tomorrow!
215,Barack Obama,May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.
216,Barack Obama,"We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover..."
217,Barack Obama,"Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan t…"
218,Barack Obama,Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.
219,Barack Obama,"Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
220,Barack Obama,"I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give:…"
221,Barack Obama,Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this ye…
222,Barack Obama,"I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal."
223,Barack Obama,Michelle &amp; I are praying for the victims in Las Vegas. Our thoughts are with their families &amp; everyone enduring another senseless tragedy.
224,Barack Obama,Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country.
225,Barack Obama,"We're expanding our efforts to help Puerto Rico &amp; the USVI, where our fellow Americans need us right now. Join us a…"
226,Barack Obama,"Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament…"
227,Barack Obama,Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.
228,Barack Obama,"Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, g…"
229,Barack Obama,Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're gettin…
230,Barack Obama,We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.
231,Barack Obama,Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future.
232,Barack Obama,Americans always answer the call. https://t.co/SV1jixOExu
233,Barack Obama,"To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement:"
234,Barack Obama,Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one…
235,Barack Obama,Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.
236,Barack Obama,"""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela"
237,Barack Obama,"""People must learn to hate, and if they can learn to hate, they can be taught to love..."""
238,Barack Obama,"""No one is born hating another person because of the color of his skin or his background or his religion..."""
239,Barack Obama,"John McCain is an American hero &amp; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John."
240,Barack Obama,Health care has always been about something bigger than politics: it's about the character of our country.
241,Barack Obama,"Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad…"
242,Barack Obama,"On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole…"
243,Barack Obama,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we…
244,Barack Obama,Good to see my friend Prince Harry in London to discuss the work of our foundations &amp; offer condolences to victims…
245,Barack Obama,"Through faith, love, and resolve the character of the people of Manchester has shown itself. Our thoughts &amp; prayer…"
246,Barack Obama,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.
247,Barack Obama,"Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in…"
248,Barack Obama,"Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there."
249,Barack Obama,"We're rolling up our sleeves again, back where it all started. Join us at https://t.co/GYkEOK8EuT."
250,Barack Obama,"Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Bil…"
251,Barack Obama,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.
252,Barack Obama,"Chuck Berry rolled over everyone who came before him – and turned up everyone who came after.  We'll miss you, Chuck.  Be good."
253,Barack Obama,"On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive chang…"
254,Barack Obama,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:…
255,Barack Obama,We asked. You answered.
256,Barack Obama,"Happy Valentine’s Day, @michelleobama! Almost 28 years with you, but it always feels new."
257,Barack Obama,I read letters like these every single day. It was one of the best parts of the job – hearing from you.
258,Barack Obama,"In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here:"
259,Barack Obama,"Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work."
260,Barack Obama,"Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: https://t.co/ZnwTsg155B #ObamaFarewell"
261,Barack Obama,"In the weekly address, President Obama discusses what #Obamacare has done to improve health care."
262,Barack Obama,"Let's keep working to keep our economy on a better, stronger course."
263,Barack Obama,The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate.
264,Barack Obama,"The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. https://t.co/pJxjgLnjCt #JobsReport"
265,Barack Obama,There are a lot of plans out there. Check your options and lock in the one that's best for you: https://t.co/buFY9ozDz4 #GetCovered
266,Barack Obama,"The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back:"
267,Barack Obama,Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCovered
268,Barack Obama,"Thanks to #Obamacare, quality health care is available to everyone. The marketplace is now open—make sure you and y…"
269,Barack Obama,Community organizing never goes out of style. Shop now: https://t.co/LXEbQdKLLT
270,Barack Obama,"With #Obamacare, people can focus on treatment for pre-existing conditions without the fear of coverage being cappe…"
271,Barack Obama,"The Obamacare marketplace is now open. If you're uninsured, now is the time to shop for a plan and #GetCovered.…"
272,Barack Obama,Lions and Tiggers and bears! Oh my! #HappyHalloween
273,Barack Obama,Usted y su familia merecen la tranquilidad de saber que están cubiertos. El mercado de seguros abre mañana.
274,Barack Obama,"Speak up in support of quality, affordable health care for all."
275,Barack Obama,There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less…
276,Barack Obama,Open enrollment begins tomorrow—make sure you and your loved ones #GetCovered.
277,Barack Obama,Senate leaders' obstruction of our Supreme Court nomination process is unacceptable. Say so: https://t.co/t3pYMO8Fp0 #DoYourJob
278,Barack Obama,Senate leaders should put the common good above politics—the integrity of our nation's highest court depends on it.…
279,Barack Obama,Don't ghost on your health and well-being—your chance to #GetCovered is coming up. Open enrollment starts November…
280,Barack Obama,Climate change is happening now. Denial is dangerous.
281,Barack Obama,"If you're willing to work hard and play by the rules, you should be able to get ahead."
282,Barack Obama,President Obama lays out just a few of the ways in which #Obamacare has helped millions of Americans.
